gid,direction,rank,counterparty_gid,sum_kzt,n_tx,counterparty_role,counterparty_cluster,counterparty_seed
100000003087877100,in,1,100000006977207100,91486.0,1,distributor,21,False
100000003089018100,in,1,100000001162560100,230000.0,1,distributor,3,False
100000003089553100,in,1,100000008547844100,150000.0,1,coordinator,3,False
100000003091142100,in,1,100000001066017100,40000.0,1,peripheral,1,False
100000003093299100,in,1,100000004400305100,15000.0,1,distributor,1,False
100000003095610100,in,1,100000005578559100,23665.0,1,distributor,8,False
100000003096787100,in,1,100000005704413100,16400.0,1,distributor,8,False
100000003097324100,in,1,100000008743913100,240000.0,1,distributor,22,False
100000003097324100,in,2,100000008547948100,54000.0,1,coordinator,3,False
100000003097947100,in,1,100000005357705100,52980.0,1,peripheral,7,False
100000003102157100,in,1,100000006866783100,96746.0,2,distributor,1,True
100000003104347100,in,1,100000008137435100,418000.0,1,peripheral,24,False
100000003104347100,out,1,100000000611474100,32000.0,1,terminal,24,False
100000003105089100,in,1,100000003154105100,10000.0,1,peripheral,23,False
100000003105929100,in,1,100000000331309100,429567.0,2,coordinator,6,False
100000003105929100,out,1,100000008221765100,156354.0,1,peripheral,6,False
100000003109805100,in,1,100000003242289100,36929.0,1,coordinator,17,False
100000003111305100,in,1,100000006240939100,164965.0,1,peripheral,9,False
100000003111305100,in,2,100000008489922100,144000.0,1,coordinator,3,False
100000003111305100,in,3,100000008465789100,100500.0,1,distributor,3,False
100000003112436100,in,1,100000001530983100,100000.0,1,distributor,5,False
100000003112578100,in,1,100000005242320100,101080.0,1,distributor,10,False
100000003115284100,in,1,100000000343175100,622000.0,3,distributor,12,True
100000003115284100,in,2,100000000331309100,600000.0,2,coordinator,6,False
100000003115284100,in,3,100000000437046100,300000.0,1,coordinator,1,False
100000003115284100,out,1,100000003360542100,307000.0,2,peripheral,12,False
100000003115284100,out,2,100000003390036100,210000.0,2,peripheral,12,False
100000003116106100,in,1,100000000331309100,494050.0,2,coordinator,6,False
100000003119550100,in,1,100000002527114100,21000.0,1,distributor,2,True
100000003122817100,in,1,100000008461532100,444680.0,1,distributor,28,False
100000003123296100,in,1,100000008680731100,86200.0,2,distributor,13,True
100000003125997100,in,1,100000002677201100,87750.0,1,peripheral,3,False
100000003128638100,in,1,100000008746449100,300000.0,1,distributor,3,False
100000003131016100,in,1,100000000661912100,405700.0,7,consolidator,7,False
100000003131016100,out,1,100000000661912100,126000.0,4,consolidator,7,False
100000003131693100,in,1,100000003684369100,353277.0,1,distributor,4,True
100000003132484100,in,1,100000005402643100,90000.0,1,peripheral,3,False
100000003133045100,in,1,100000004715209100,68000.0,1,peripheral,3,False
100000003134474100,in,1,100000000331309100,116000.0,1,coordinator,6,False
100000003134550100,in,1,100000008465789100,100000.0,1,distributor,3,False
100000003134934100,in,1,100000008731444100,116800.0,1,distributor,1,False
100000003134934100,in,2,100000008165763100,116000.0,1,transit,4,False
100000003134934100,in,3,100000008603629100,93569.0,1,coordinator,7,False
100000003134937100,in,1,100000003016635100,10286.0,1,distributor,5,True
100000003146511100,in,1,100000004877085100,10000.0,1,peripheral,14,False
100000003147719100,in,1,100000008710791100,100000.0,1,distributor,3,False
100000003148220100,in,1,100000004971871100,5650.0,1,peripheral,60,True
100000003148220100,out,1,100000004971871100,25400.0,3,peripheral,60,True
100000003148220100,out,2,100000006888238100,18000.0,1,peripheral,60,False
100000003149149100,in,1,100000000331309100,245000.0,1,coordinator,6,False
100000003152964100,in,1,100000008603629100,141847.0,1,coordinator,7,False
100000003152964100,out,1,100000004569637100,5500.0,1,peripheral,7,False
100000003154105100,in,1,100000000723383100,60000.0,1,peripheral,23,False
100000003154105100,out,1,100000006308406100,183000.0,2,peripheral,23,False
100000003154105100,out,2,100000006257675100,70000.0,2,peripheral,23,False
100000003154105100,out,3,100000002723674100,30000.0,1,peripheral,23,False
100000003157333100,in,1,100000008748408100,30000.0,1,distributor,9,False
100000003157679100,in,1,100000008489922100,245000.0,1,coordinator,3,False
100000003157679100,in,2,100000008752616100,150000.0,1,peripheral,3,False
100000003157679100,in,3,100000008547844100,80000.0,1,coordinator,3,False
100000003158727100,in,1,100000007747786100,176440.0,1,distributor,11,True
100000003158727100,in,2,100000008547948100,110000.0,1,coordinator,3,False
100000003158727100,in,3,100000008489922100,81500.0,1,coordinator,3,False
100000003159641100,in,1,100000000437046100,20000.0,1,coordinator,1,False
100000003159641100,in,2,100000003242289100,19000.0,2,coordinator,17,False
100000003159641100,in,3,100000004156082100,15000.0,2,coordinator,16,False
100000003159641100,out,1,100000008625905100,197800.0,1,peripheral,59,False
100000003163256100,in,1,100000003016635100,13485.0,1,distributor,5,True
100000003163256100,out,1,100000001530740100,15000.0,1,terminal,5,False
100000003163886100,in,1,100000002205022100,500000.0,1,peripheral,56,False
100000003164661100,in,1,100000001782980100,596200.0,3,peripheral,30,False
100000003166017100,in,1,100000005704413100,15000.0,1,distributor,8,False
100000003166755100,in,1,100000008304139100,24010.0,1,distributor,4,False
100000003171006100,in,1,100000008489922100,305000.0,1,coordinator,3,False
100000003171006100,in,2,100000008710791100,180000.0,1,distributor,3,False
100000003171587100,in,1,100000000331309100,500000.0,1,coordinator,6,False
100000003171587100,in,2,100000006977207100,200000.0,1,distributor,21,False
100000003171587100,out,1,100000003025903100,386300.0,6,peripheral,6,False
100000003171587100,out,2,100000002896506100,45000.0,1,peripheral,6,False
100000003173783100,in,1,100000000673868100,23500.0,2,peripheral,31,False
100000003177533100,in,1,100000007170072100,20000.0,3,transit,7,False
100000003178549100,in,1,100000008512552100,210000.0,1,peripheral,17,False
100000003178549100,in,2,100000008603629100,40000.0,1,coordinator,7,False
100000003178549100,out,1,100000001857829100,59000.0,1,coordinator,7,False
100000003178549100,out,2,100000001089055100,13000.0,1,peripheral,17,False
100000003178549100,out,3,100000003684369100,12000.0,1,distributor,4,True
100000003180305100,in,1,100000007138613100,144000.0,1,peripheral,1,False
100000003180820100,in,1,100000008489922100,101000.0,1,coordinator,3,False
100000003186579100,in,1,100000003215448100,110000.0,2,peripheral,7,False
100000003187359100,in,1,100000002527114100,19072.0,1,distributor,2,True
100000003188607100,in,1,100000000267734100,18000.0,1,peripheral,11,False
100000003188607100,out,1,100000004613582100,5000.0,1,peripheral,11,False
100000003190207100,in,1,100000008254069100,5000.0,1,peripheral,20,False
100000003190207100,out,1,100000001471706100,377000.0,8,peripheral,20,False
100000003191430100,in,1,100000003001564100,180000.0,1,peripheral,5,False
100000003192220100,in,1,100000006069103100,60000.0,2,transit,55,False
100000003192309100,in,1,100000002578405100,17200.0,1,distributor,2,False
100000003192309100,out,1,100000002214383100,213000.0,1,peripheral,2,False
100000003194831100,in,1,100000004644615100,6265.0,1,peripheral,10,False
100000003199390100,in,1,100000008722417100,260000.0,1,peripheral,6,False
100000003200071100,out,1,100000003980083100,30000.0,1,terminal,69,False
100000003204491100,in,1,100000000437046100,140000.0,1,coordinator,1,False
100000003204491100,out,1,100000004840086100,100000.0,2,peripheral,1,False
100000003205210100,in,1,100000003684369100,137563.0,1,distributor,4,True
100000003207060100,in,1,100000002901457100,53000.0,1,peripheral,1,False
100000003213473100,in,1,100000004400305100,57500.0,2,distributor,1,False
100000003213473100,out,1,100000007731977100,50000.0,1,peripheral,1,False
100000003213473100,out,2,100000008165763100,40000.0,1,transit,4,False
100000003213473100,out,3,100000003684369100,30000.0,1,distributor,4,True
100000003214786100,in,1,100000004097972100,5000.0,1,peripheral,1,False
100000003215448100,in,1,100000008603629100,91309.0,1,coordinator,7,False
100000003215448100,out,1,100000003186579100,110000.0,2,peripheral,7,False
100000003215448100,out,2,100000003078839100,14000.0,2,peripheral,7,False
100000003216073100,in,1,100000006977207100,37001.0,1,distributor,21,False
100000003216073100,out,1,100000004030553100,70000.0,1,peripheral,21,False
100000003218308100,in,1,100000004400305100,11165.0,1,distributor,1,False
100000003219438100,in,1,100000004076740100,32000.0,1,peripheral,35,False
100000003220685100,in,1,100000003457710100,1306000.0,2,peripheral,6,False
100000003221384100,in,1,100000004156082100,511200.0,1,coordinator,16,False
100000003221510100,in,1,100000004400305100,24000.0,1,distributor,1,False
100000003221510100,out,1,100000001733216100,60000.0,2,peripheral,1,False
100000003221510100,out,2,100000002505277100,60000.0,1,peripheral,1,False
100000003230328100,in,1,100000003213473100,10000.0,1,distributor,1,False
100000003230328100,in,2,100000005048668100,10000.0,1,distributor,7,False
100000003230328100,in,3,100000005661829100,6572.0,1,transit,18,False
100000003230329100,in,1,100000008489922100,110000.0,1,coordinator,3,False
100000003232675100,in,1,100000004877085100,44000.0,2,peripheral,14,False
100000003235780100,in,1,100000004400305100,50000.0,1,distributor,1,False
100000003235780100,in,2,100000006866783100,15000.0,1,distributor,1,True
100000003237045100,in,1,100000006579678100,340200.0,2,peripheral,5,False
100000003237045100,out,1,100000006579678100,150000.0,1,peripheral,5,False
100000003239379100,in,1,100000008680731100,92500.0,1,distributor,13,True
100000003239859100,in,1,100000008680731100,18600.0,1,distributor,13,True
100000003241965100,in,1,100000005578559100,15000.0,1,distributor,8,False
100000003242289100,in,1,100000008512552100,468791.0,6,peripheral,17,False
100000003242289100,in,2,100000004351795100,49000.0,1,coordinator,1,False
100000003242289100,in,3,100000002723538100,33000.0,1,distributor,7,False
100000003242289100,out,1,100000008221543100,522000.0,1,terminal,17,False
100000003242289100,out,2,100000003964910100,451000.0,1,terminal,17,False
100000003242289100,out,3,100000006225798100,400000.0,1,peripheral,17,False
100000003242795100,in,1,100000000331309100,111000.0,1,coordinator,6,False
100000003246024100,in,1,100000000661912100,25000.0,1,consolidator,7,False
100000003246024100,out,1,100000005222360100,5000.0,1,peripheral,15,False
100000003247600100,in,1,100000002933386100,58000.0,1,peripheral,4,False
100000003249054100,in,1,100000004140487100,32800.0,3,distributor,4,False
100000003249054100,in,2,100000000089154100,19900.0,2,distributor,1,False
100000003249054100,in,3,100000004847758100,15000.0,1,distributor,4,False
100000003249054100,out,1,100000002933386100,15000.0,1,peripheral,4,False
100000003252446100,in,1,100000008465789100,108600.0,1,distributor,3,False
100000003254277100,in,1,100000004400305100,49200.0,1,distributor,1,False
100000003254277100,out,1,100000007153161100,44997.0,1,peripheral,1,False
100000003254723100,in,1,100000004480280100,269850.0,6,peripheral,4,False
100000003265158100,in,1,100000008680731100,80700.0,1,distributor,13,True
100000003265158100,in,2,100000008636603100,46800.0,1,peripheral,5,False
100000003265158100,in,3,100000007747786100,18600.4,1,distributor,11,True
100000003265158100,out,1,100000007242833100,107500.0,3,peripheral,13,False
100000003265158100,out,2,100000004386258100,46700.0,1,peripheral,13,False
100000003270419100,in,1,100000006424479100,150000.0,1,peripheral,14,False
100000003271151100,in,1,100000008603629100,127294.0,1,coordinator,7,False
100000003275398100,in,1,100000002731501100,300000.0,1,peripheral,26,False
100000003275398100,out,1,100000001330595100,20000.0,1,peripheral,26,False
100000003278020100,in,1,100000005634552100,190000.0,1,peripheral,1,False
100000003284932100,in,1,100000003684369100,69925.0,1,distributor,4,True
100000003286537100,in,1,100000008489922100,78000.0,1,coordinator,3,False
100000003286537100,in,2,100000008547948100,75000.0,1,coordinator,3,False
100000003289281100,in,1,100000001954534100,40000.0,1,peripheral,1,False
100000003289405100,in,1,100000008748914100,355000.0,1,distributor,4,False
100000003292191100,in,1,100000008710843100,112000.0,1,distributor,22,False
100000003292979100,in,1,100000003366154100,48950.0,1,peripheral,4,False
100000003293377100,in,1,100000000331309100,50000.0,1,coordinator,6,False
100000003299365100,in,1,100000003684369100,200000.0,1,distributor,4,True
100000003299365100,out,1,100000003684369100,200000.0,1,distributor,4,True
100000003321423100,in,1,100000003635170100,100000.0,2,transit,34,False
100000003321895100,in,1,100000008389800100,24000.0,1,peripheral,5,False
100000003321895100,out,1,100000003692843100,510000.0,2,peripheral,63,False
100000003321895100,out,2,100000002371892100,43830.0,1,peripheral,63,False
100000003336565100,in,1,100000001697501100,16550.0,1,distributor,2,False
100000003338583100,in,1,100000004160650100,21765.0,1,distributor,26,False
100000003345947100,in,1,100000007170072100,79500.0,6,transit,7,False
100000003360542100,in,1,100000003115284100,307000.0,2,consolidator,12,False
100000003360542100,in,2,100000005873152100,10000.0,1,transit,12,False
100000003360542100,out,1,100000003115284100,30500.0,3,consolidator,12,False
100000003360542100,out,2,100000003390036100,21300.0,2,peripheral,12,False
100000003366154100,in,1,100000003684369100,125000.0,1,distributor,4,True
100000003366154100,out,1,100000004105288100,190000.0,1,terminal,4,False
100000003366154100,out,2,100000008352542100,50220.0,1,terminal,4,False
100000003366154100,out,3,100000003292979100,48950.0,1,terminal,4,False
100000003366471100,in,1,100000008603629100,193524.0,3,coordinator,7,False
100000003366471100,in,2,100000008477350100,136265.0,2,coordinator,1,False
100000003366471100,out,1,100000001845505100,20000.0,1,peripheral,7,False
100000003370425100,in,1,100000001236706100,20000.0,1,peripheral,14,False
100000003377795100,in,1,100000007747786100,7000.0,1,distributor,11,True
100000003390036100,in,1,100000003115284100,210000.0,2,consolidator,12,False
100000003390036100,in,2,100000003360542100,21300.0,2,peripheral,12,False
100000003390036100,out,1,100000002537811100,52000.0,1,peripheral,12,False
100000003390036100,out,2,100000005873152100,10000.0,1,transit,12,False
100000003404627100,in,1,100000001732159100,465000.0,2,peripheral,41,True
100000003404627100,in,2,100000008223661100,154700.0,1,peripheral,3,False
100000003404627100,in,3,100000008232832100,138000.0,1,peripheral,41,False
