gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,bridge,rapid_48h,boundary
100000003001661100,peripheral,0.6,29,0.453545,"Недостаточно признаков роли: 1 плательщиков, 5 получателей, колено 3.",3,False,1,5,110000.0,439500.0,1,8,1,5.565449688334818e-05,0.0,False
100000003003821100,terminal,0.62,4,0.413288,"Наблюдаемый конечный узел: вход от 1 клиентов (40,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,40000.0,0.0,1,0,4,0.0,0.0,False
100000003004487100,consolidator,0.6,32,0.804744,"Признаки консолидации: 4 плательщиков, 2 получателей, входящий поток 183,703 KZT.",1,False,4,2,183702.8,265015.0,9,3,2,9.739536954585931e-05,0.1111111111111111,False
100000003005167100,peripheral,0.55,19,0.137082,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,7000.0,0.0,1,0,1,0.0,0.0,True
100000003006633100,terminal,0.62,36,0.246464,"Наблюдаемый конечный узел: вход от 1 клиентов (10,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,10000.0,0.0,1,0,1,0.0,0.0,False
100000003009900100,terminal,0.62,8,0.261211,"Наблюдаемый конечный узел: вход от 1 клиентов (15,998 KZT), исходящих нет; колено 3<4.",3,False,1,0,15998.0,0.0,1,0,1,0.0,0.0,False
100000003010908100,peripheral,0.55,8,0.150896,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,17000.0,0.0,1,0,1,0.0,0.0,True
100000003014659100,terminal,0.62,12,0.490158,"Наблюдаемый конечный узел: вход от 1 клиентов (280,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,280000.0,0.0,1,0,5,0.0,0.0,False
100000003016438100,peripheral,0.6,3,0.469284,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,200000.0,300000.0,1,3,1,9.27574948055803e-06,1.0,False
100000003016635100,distributor,0.94,5,0.825536,"Признаки распределения: 73 получателей против 8 плательщиков, исходящий поток 9,414,081 KZT.",0,True,8,73,586981.0,9414081.0,36,151,4,0.001977435193430296,1.0,False
100000003016773100,terminal,0.62,3,0.308021,"Наблюдаемый конечный узел: вход от 1 клиентов (46,555 KZT), исходящих нет; колено 2<4.",2,False,1,0,46555.0,0.0,1,0,1,0.0,0.0,False
100000003022835100,terminal,0.62,4,0.457263,"Наблюдаемый конечный узел: вход от 1 клиентов (125,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,125000.0,0.0,1,0,4,0.0,0.0,False
100000003024542100,terminal,0.62,4,0.352865,"Наблюдаемый конечный узел: вход от 1 клиентов (8,500 KZT), исходящих нет; колено 2<4.",2,False,1,0,8500.0,0.0,1,0,4,0.0,0.0,False
100000003025903100,peripheral,0.55,6,0.270429,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,386300.0,0.0,6,0,3,0.0,0.0,True
100000003031003100,terminal,0.7,10,0.571907,"Наблюдаемый конечный узел: вход от 3 клиентов (280,090 KZT), исходящих нет; колено 3<4.",3,False,3,0,280090.0,0.0,3,0,4,0.0,0.0,False
100000003031633100,terminal,0.62,3,0.443348,"Наблюдаемый конечный узел: вход от 1 клиентов (414,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,414000.0,0.0,2,0,2,0.0,0.0,False
100000003031761100,terminal,0.62,21,0.382736,"Наблюдаемый конечный узел: вход от 1 клиентов (460,408 KZT), исходящих нет; колено 3<4.",3,False,1,0,460408.0,0.0,1,0,1,0.0,0.0,False
100000003031890100,terminal,0.62,26,0.363679,"Наблюдаемый конечный узел: вход от 1 клиентов (215,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,215000.0,0.0,10,0,1,0.0,0.0,False
100000003034546100,terminal,0.62,3,0.383719,"Наблюдаемый конечный узел: вход от 1 клиентов (486,715 KZT), исходящих нет; колено 2<4.",2,False,1,0,486715.0,0.0,2,0,1,0.0,0.0,False
100000003035737100,peripheral,0.6,6,0.619339,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 3.",3,False,2,1,809170.0,6544.53,3,1,3,9.27574948055803e-06,0.3333333333333333,False
100000003036198100,terminal,0.62,4,0.321331,"Наблюдаемый конечный узел: вход от 1 клиентов (15,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,15000.0,0.0,1,0,2,0.0,0.0,False
100000003037476100,peripheral,0.55,3,0.309225,"Граница обхода: колено 4, вход от 3 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,3,0,555000.0,0.0,3,0,2,0.0,0.0,True
100000003037660100,terminal,0.62,4,0.42777,"Наблюдаемый конечный узел: вход от 1 клиентов (53,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,53000.0,0.0,1,0,4,0.0,0.0,False
100000003039473100,terminal,0.62,5,0.369843,"Наблюдаемый конечный узел: вход от 1 клиентов (23,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,23000.0,0.0,1,0,3,0.0,0.0,False
100000003040087100,peripheral,0.55,8,0.20201,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,29000.0,0.0,1,0,2,0.0,0.0,True
100000003042994100,terminal,0.62,5,0.435067,"Наблюдаемый конечный узел: вход от 1 клиентов (286,086 KZT), исходящих нет; колено 1<4.",1,False,1,0,286086.0,0.0,3,0,2,0.0,0.0,False
100000003044431100,terminal,0.66,4,0.489553,"Наблюдаемый конечный узел: вход от 2 клиентов (60,000 KZT), исходящих нет; колено 2<4.",2,False,2,0,60000.0,0.0,2,0,3,0.0,0.0,False
100000003044518100,terminal,0.62,11,0.296375,"Наблюдаемый конечный узел: вход от 1 клиентов (34,423 KZT), исходящих нет; колено 1<4.",1,False,1,0,34423.0,0.0,1,0,1,0.0,0.0,False
100000003047800100,peripheral,0.55,10,0.144694,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,12212.0,0.0,1,0,1,0.0,0.0,True
100000003050771100,terminal,0.62,14,0.458057,"Наблюдаемый конечный узел: вход от 1 клиентов (229,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,229000.0,0.0,1,0,3,0.0,0.0,False
100000003054328100,peripheral,0.6,10,0.404051,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 2.",2,False,1,2,140000.0,193720.0,1,2,1,0.0,1.0,False
100000003057225100,terminal,0.62,5,0.429547,"Наблюдаемый конечный узел: вход от 1 клиентов (236,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,236000.0,0.0,1,0,2,0.0,0.0,False
100000003060187100,terminal,0.62,18,0.335472,"Наблюдаемый конечный узел: вход от 1 клиентов (93,046 KZT), исходящих нет; колено 3<4.",3,False,1,0,93046.0,0.0,1,0,1,0.0,0.0,False
100000003060517100,terminal,0.62,17,0.374191,"Наблюдаемый конечный узел: вход от 1 клиентов (315,955 KZT), исходящих нет; колено 3<4.",3,False,1,0,315955.0,0.0,1,0,1,0.0,0.0,False
100000003061115100,peripheral,0.55,1,0.211855,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,45000.0,0.0,1,0,2,0.0,0.0,True
100000003062895100,terminal,0.66,3,0.513791,"Наблюдаемый конечный узел: вход от 2 клиентов (328,444 KZT), исходящих нет; колено 2<4.",2,False,2,0,328444.0,0.0,2,0,2,0.0,0.0,False
100000003066385100,terminal,0.66,1,0.347005,"Наблюдаемый конечный узел: вход от 2 клиентов (20,000 KZT), исходящих нет; колено 1<4.",1,False,2,0,20000.0,0.0,2,0,1,0.0,0.0,False
100000003068941100,peripheral,0.6,1,0.582306,"Недостаточно признаков роли: 3 плательщиков, 1 получателей, колено 2.",2,False,3,1,94000.0,25000.0,3,2,3,9.27574948055803e-06,0.3333333333333333,False
100000003069463100,peripheral,0.6,28,0.334064,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,11500.0,17920.0,1,1,1,9.27574948055803e-06,0.0,False
100000003071649100,terminal,0.62,3,0.359066,"Наблюдаемый конечный узел: вход от 1 клиентов (189,500 KZT), исходящих нет; колено 3<4.",3,False,1,0,189500.0,0.0,1,0,1,0.0,0.0,False
100000003071930100,peripheral,0.6,3,0.653081,"Недостаточно признаков роли: 3 плательщиков, 1 получателей, колено 1.",1,False,3,1,477610.0,5000.0,4,1,5,1.855149896111606e-05,0.25,False
100000003072205100,peripheral,0.55,3,0.300009,"Граница обхода: колено 4, вход от 2 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,2,0,163000.0,0.0,2,0,3,0.0,0.0,True
100000003072676100,terminal,0.62,17,0.294031,"Наблюдаемый конечный узел: вход от 1 клиентов (31,545 KZT), исходящих нет; колено 3<4.",3,False,1,0,31545.0,0.0,1,0,1,0.0,0.0,False
100000003073398100,terminal,0.62,9,0.335396,"Наблюдаемый конечный узел: вход от 1 клиентов (92,960 KZT), исходящих нет; колено 2<4.",2,False,1,0,92960.0,0.0,1,0,1,0.0,0.0,False
100000003073635100,terminal,0.62,7,0.346816,"Наблюдаемый конечный узел: вход от 1 клиентов (129,231 KZT), исходящих нет; колено 3<4.",3,False,1,0,129231.0,0.0,1,0,1,0.0,0.0,False
100000003074515100,peripheral,0.55,3,0.232002,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,105000.0,0.0,1,0,2,0.0,0.0,True
100000003078839100,peripheral,0.55,7,0.146537,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,14000.0,0.0,2,0,1,0.0,0.0,True
100000003083865100,peripheral,0.55,8,0.184293,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,15000.0,0.0,1,0,2,0.0,0.0,True
100000003084870100,peripheral,0.55,10,0.136453,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,6500.0,0.0,1,0,1,0.0,0.0,True
100000003086040100,terminal,0.62,1,0.312747,"Наблюдаемый конечный узел: вход от 1 клиентов (10,500 KZT), исходящих нет; колено 2<4.",2,False,1,0,10500.0,0.0,1,0,2,0.0,0.0,False
100000003087877100,terminal,0.62,21,0.334943,"Наблюдаемый конечный узел: вход от 1 клиентов (91,486 KZT), исходящих нет; колено 3<4.",3,False,1,0,91486.0,0.0,1,0,1,0.0,0.0,False
100000003089018100,terminal,0.62,3,0.365343,"Наблюдаемый конечный узел: вход от 1 клиентов (230,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,230000.0,0.0,1,0,1,0.0,0.0,False
100000003089553100,terminal,0.62,3,0.444671,"Наблюдаемый конечный узел: вход от 1 клиентов (150,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,150000.0,0.0,1,0,3,0.0,0.0,False
100000003091142100,peripheral,0.55,1,0.209448,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,40000.0,0.0,1,0,2,0.0,0.0,True
